appeal,supreme,url
302/2019,50/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7c1ffcab-d15a-43f8-824c-eaf049bccea8
263/2019,67/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=74342296-d6b0-4a61-a683-28424807ec42
113/2019,61/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b815f100-b9d3-4a10-ad05-5feafbbf7c70
332/2018,44/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3813a6d3-c7d3-4817-a1bb-bbf64bd84cbe
260/2019,33/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2111f502-cf2e-4c10-997d-9d685d548824
743/2018,35/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=06124dc1-981c-45de-be62-4a99e978c7b5
222/2019,30/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8c9419bd-8acb-4028-88e6-c385046de34a
18/2019,57/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8bb578a5-3abc-4810-a853-57d22d3774eb
255/2019,24/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=59b9d2cc-2356-4877-b819-edd3cf90f647
857/2019,43/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bccfcfd1-b99e-4b57-9edf-32c40c6efd8e
532/2018,362/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ed6f6d8d-6535-4098-af1b-37e7f2c225fe
95/2019,28/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=aaf22f5b-1f61-4621-9d88-e285356acae0
187/2019,31/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5267e775-d1ae-408b-8d14-d66e95162657
912/2018,17/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=06f5a5ad-80f3-4326-9284-093df0f97601
251/2019,16/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=992e9a3d-d7bd-4d31-8988-1125cb4c5912
921/2018,14/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8b42fa81-970e-4def-9f73-c965229fa32d
667/2019,5/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=52737b10-aa74-47af-91af-db289eb0e51f
118/2019,368/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d624270-0618-4b22-b292-3a431a1b7970
761/2019,369/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=95b719b0-dc77-428f-9ff8-0b5d2ca4181e
562/2018,370/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d353710c-54d0-42b3-8495-46700fee1737
750/2019,366/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=684b2c39-65ed-4ea0-b597-a00e3c15457a
740/2019,367/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=29768f94-a678-4450-938c-b92681441e96
211/2019,364/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=553ed8b7-df61-46f1-95f7-d3cacd1e0c0e
217/2019,365/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1e26e559-de0e-415c-a577-59b54d644182
900/2018,348/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cb2fe999-5e60-41fb-9ade-2a5c79fe66eb
38/2019,356/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e22761ae-2ea0-41b3-84aa-017fdaf8bf7f
825/2018,299/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=86564a55-e0a3-497c-b78c-0ffb1c77fb6a
337/2019,300/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5c5072b1-4a0d-4ca3-8f88-412bbc7112e2
669/2018,307/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4664b947-d9eb-4825-8100-9c37e709c75d
838/2018,290/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7e1cabc6-3a68-4def-b9a0-d948449bbf8e
929/2018,289/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=904f065d-a84b-4eed-a7dd-ae043822e1b0
373/2019,292/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=abb0b8a7-d49c-4811-b274-bf87ebce1b59
52/2019,301/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=534490df-18fb-4fd7-8efb-c46b841ccb73
802/2018,296/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=874c4c7b-0245-4e21-b7ff-7cc26217ae30
521/2019,269/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=93c120a5-3926-494c-8b58-d3a5fc7472d7
577/2019,268/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3d31e9f2-f964-4704-9aa2-c53fd15c484b
881/2018,312/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=adc60487-1935-48e9-adc2-4ac504b8e1ea
930/2018,316/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=28cc657a-1ae2-4a87-843e-5d993e9f54d7
634/2018,293/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c2fcf422-eb7d-4da4-b457-7813d8e5192a
642/2019,302/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bfe53457-6d42-4bbf-95b9-d691f9a6f140
787/2018,306/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f321ea43-389e-420d-8f83-3acdcb6aa42d
804/2018,295/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=804b88a0-7478-41a2-9e35-11658745908b
782/2018,285/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=80905fff-1e3e-4aeb-b183-691ed4437a18
411/2019,281/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=42fbfa76-60eb-400b-9548-9ce3473abe64
725/2019,363/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d536065-3eab-4abb-97e6-9e7e85d71574
899/2018,360/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1bc1eeb0-439e-4e4c-9b78-13580d4b791a
847/2018,340/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1208d9bd-aa68-4612-bbde-f3e2546d546d
919/2018,351/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=154256f0-5d61-4af4-8fe2-5b7573800615
148/2019,332/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=31e39ae9-453b-43ad-ac7f-d3cfdce7e3c0
736/2018,329/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=db8526b7-e7ca-4492-80ff-55da36b61058
691/2018,337/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=def4bdb7-66c8-41a2-8d3f-cdb7c0739ddf
421/2018,335/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5a9ef5f5-d4de-4246-b5ec-3db857c3c104
649/2018,330/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c11183ea-e6e6-4729-8f59-a0fe0a89b023
928/2018,320/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a7d3d328-7f04-4473-9621-f6dc81463950
580/2019,29/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bc625b09-9e05-4a20-916e-7032cba4fb8d
244/2019,15/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e9b7f87a-c554-4cd3-8af3-d71051ebfb8a
125/2019,11/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d82e923e-44b8-41c4-8610-2e343967cfd8
932/2018,10/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=109f9d4d-e34a-48b0-b276-a3b8bb8ef56f
784/2019,7/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8dcaa7b7-cae7-49c9-9a25-349d133787e5
783/2019,6/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6d6b1e8e-bcae-481d-a70a-851b52b6ad41
32/2019,3/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=3c67e5f8-6804-49d8-9f58-437b5ba91ae1
33/2019,4/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bd412aa3-8997-4037-8fc9-89c1b3fd4131
11/2019,12/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e9a31c30-8b10-46c4-bf10-436c4444beb4
234/2019,19/2020,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0dd303ff-18d4-459e-9557-eb9b5283657b
564/2019,271/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5a82ccfd-701f-4469-af4e-83c5c38be72e
572/2019,270/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7f19b498-e878-4fa6-b63e-64689911a0e3
537/2019,266/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=beddf699-6f3c-450f-a94d-267bc9ee1b9e
561/2019,267/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d77f053-45a8-44f4-a154-0d935f390c7d
448/2019,252/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=f088071a-1cd1-4164-9f02-80d07fa771dd
656/2018,239/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d0ac04ae-1e66-4153-8a3c-c47502ee933d
433/2018,232/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c0bca5b9-6c6d-4d50-b25b-0eb827ce0e20
433/2018,234/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b2cbcbd3-7623-48e5-aa4a-52583d33956c
433/2018,233/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=79ba5b50-dd30-4cea-aacc-7e2b02ff5c72
670/2018,231/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7c2c63f7-6b7b-4728-886a-2e072780ec8b
622/2018,217/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0476ced5-0177-4bc8-8614-02320078bd2d
466/2018,216/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7211ff71-6209-4d4a-845e-0226ccfa5d71
659/2018,213/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7e0a325f-b08c-4e87-b265-24cccf851e97
843/2018,211/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d6dcffaf-e44f-40b5-91d9-1530f54597f4
819/2018,208/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a22c16b2-07f6-453f-9acc-df2628e7d313
527/2018,202/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=16ea22d8-9210-4a51-8ad0-269e96a6e841
208/2019,192/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6d65063c-eb63-4b26-a5ea-712bcca0c203
240/2019,205/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0bff38ba-7b3c-4d7b-aad4-7db8c5e5e70d
596/2018,196/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5f60a9cb-c5b0-4b7e-96ae-a099dd58594f
727/2018,206/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=aa0922cf-9934-4841-8b1d-53b0aa0c29e5
181/2019,139/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=75fabc24-9035-4943-b819-ac6dd1dca496
593/2018,140/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=864bd06b-2109-47ac-8d01-710c2b9b7f2f
193/2019,133/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=6a994304-ade6-4d54-ab67-430012e460f4
569/2018,135/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=635fb1f9-861e-4f1b-82e4-66fb9af7f29a
568/2018,134/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=79358d12-fea7-4129-a1a9-c950a94d9dd7
636/2018,167/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=06fd3ce4-0565-430b-97b9-1a25dbf6319a
667/2018,156/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=29d428f6-1c43-4315-9a12-e4ada76b5cec
624/2018,131/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fa4b966c-2230-43e1-8cbe-365ada7765da
484/2018,132/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=084d2484-9699-43c6-b099-6a8844baea20
142/2019,155/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=872823cc-1577-4d6c-b0df-cdc190e770ba
141/2018,230/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=83c6186f-e16e-48c1-a2f7-65e9caeff5c4
763/2018,228/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=24594029-890b-4e3f-b3dc-c658c4feddbc
416/2018,221/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=77c8ef18-aa4b-4ce0-b2f3-1d53972784d7
614/2018,227/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=7cec1df6-ad9f-407d-94da-6394cdeaa05b
647/2018,215/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b26e5617-d853-48cd-ba65-5326483a04f7
490/2018,224/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=957e8548-e3d8-450f-b9be-3e6225a8306e
391/2019,222/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d93c09de-6c31-43a6-88de-67616117dfe7
534/2018,229/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=352969c9-97d6-410b-b39c-e4ac845eb9d7
877/2018,219/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e7210ab8-3a5b-4a00-a624-2027567a3ec2
401/2019,220/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1663a73e-d08c-4a64-b4e0-0dad11b13bd9
511/2018,145/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=169f3f69-36ff-4257-9230-2298309e23fd
230/2018,203/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a98a8edb-d3e2-4f01-8fa3-0e63e56f52c4
122/2019,194/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cdac8b57-175d-480d-9f98-faaff3bc4b39
550/2018,207/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=19db9a09-1f0e-494c-9ad2-1084054bb259
321/2019,195/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=29d08d45-5363-43ab-88ce-2737ccaf24c1
806/2018,162/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=028757e4-5768-4bcf-b680-901e86e7a764
1511/2018,186/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1b6a96cb-e1dc-4148-9e74-46593d3ac43a
1510/2018,185/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2a86c837-7f97-4f8e-afb5-8e4b2232b038
1509/2018,184/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0d787705-c69e-4a78-8d17-8f1970fed94a
1508/2018,183/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a880caa7-eb18-456c-a0ea-f280e918615f
1512/2018,187/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a1828191-d31f-4ef3-8aa3-f910ffbf99e9
368/2018,171/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=ea1bd92f-007b-4a28-87bd-51f391903f9e
277/2019,193/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=abcea970-3f21-43c8-946b-2ed79cd167a8
485/2018,154/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=eb2b90b8-1483-4e3b-8dfb-fd5aaa4ace08
754/2018,148/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9a43621f-e0f5-452e-a12c-8e78ccec8eb4
552/2018,165/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2a5bb400-d5ab-4487-be20-5e1901a2f0c4
795/2018,169/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=2e670770-83a5-42e0-a7ee-e6212a2998ea
602/2018,168/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e43f8224-cb1e-4566-84fa-3e3964927222
591/2018,166/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=38c4354d-4f5c-4911-bdcf-dab23aa30e69
191/2019,172/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d16f6d05-0587-4ec8-af74-1e5ff8e92eb5
501/2018,108/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=478e4756-b0b5-4ae8-a09b-17dea73a7e13
483/2018,100/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e849af12-beda-4628-99b5-5fcb87a22f39
310/2018,118/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9d6d3f59-0de6-4578-8f07-9223f8f914b0
454/2018,96/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fe0e0653-e720-49a3-a404-ba9a3dd1ff28
734/2018,86/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bbfe9f51-2518-4a36-b0a5-0fbceec64fe2
363/2018,104/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=70cd3d2e-95d6-48db-bcc6-c1757e4bce44
476/2018,91/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=9290d54d-98c1-47dc-9df8-e95244a74bd8
554/2018,89/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=014a9eb0-3fee-4249-a327-10b303c26dd6
61/2019,90/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=bc92fd6a-b41a-4be0-bbb6-5f7f748f8d63
503/2018,81/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a5394d7a-4fbd-45e3-b7b2-fc0305dd7c76
565/2018,136/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=de2e5303-457b-425a-b432-d080854674a3
189/2019,138/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=50666197-1a3b-4048-9626-4cdccc2919b8
575/2018,125/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b10b64a9-9702-4eea-b5a6-8e3926d11cd5
551/2018,130/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=b74b490e-891a-4cc7-afc0-ca7deeeb68c2
41/2018,141/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e1eee1e0-5dbe-47d3-90f0-5f4b0e030452
409/2018,126/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c3d455d1-e6ad-4990-8629-87d4353ae09e
504/2018,147/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fe032c0f-598a-4409-830b-b4b69322fb4a
486/2018,127/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=561abcaa-cb94-41f2-9963-121362c2eaa3
150/2018,117/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8186b414-d799-4316-927a-fe40a93647fb
116/2018,121/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a78cce99-8446-465d-813c-69dd6a00f42b
66/2019,105/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=297dfd00-f22a-4614-b550-59dff4901d78
530/2018,102/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e0c22b92-66d3-498a-a46b-92c3978e98cc
590/2018,111/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4993eb78-e482-4ae0-87a5-98fe4f81470c
577/2018,124/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=5c6754fc-fcef-4f81-9b58-d7193f8e8282
184/2018,123/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=c0be1922-4e31-4a9a-98ca-3e3ed9b7e2a7
468/2018,110/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=4db26e40-a936-46b8-80d6-4e45ac09b909
321/2018,122/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=e054d3cf-c961-4d7a-86e8-73c75831e605
502/2018,119/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fc7707b2-2302-41eb-b52c-7e01902cdb11
204/2018,128/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=fcac49ac-a3af-4ed2-8912-9fcdd13de593
18/2018,129/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=8f6f66ad-810d-46ec-8abd-b1688d965394
51/2018,79/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=499966b7-afa1-461f-8c16-b4237ee64e73
635/2018,19/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=cd4fbe8d-2062-4236-91ac-e68142dc1ab8
482/2018,71/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=a948d2ca-afb2-497c-b7ef-30b669e5045b
43/2018,78/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1919a3a8-34a2-480b-98bf-2a114f9716c0
539/2018,63/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=eba20cd0-51d1-4ff9-a4ee-673b6476bc3d
306/2018,72/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=1c018911-b7cb-4c58-99b6-295d189a0b51
69/2019,77/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=0688d3a7-0c55-4e02-befb-1c94a11f9f0c
66/2018,70/2019,https://www.haestirettur.is/default.aspx?pageid=af3ab071-b30f-11eb-9b98-005056bc703c&id=d87b4185-c4f6-440e-a206-e6cbd65ed157
